time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-1.9594188669615435,7.008017156968982,20.563374724100253,0.33610659480726124,6.223897578119129,0.0,-0.5088155819187556,6.113535336881344,4.589477390580928,0.09055487868629591,-0.0006238962885460782,0.0,447.2456093628232,446.72038340982533,446.2906019772609,445.4638920195379
3.660000000000003,-1.988894947203757,7.380168394585091,20.83856596256652,0.34174423663350595,6.223776370409022,0.0,-0.4737288598184787,6.291620474990525,4.58308193202361,0.1000209371869934,-0.0049702357232250275,0.0,449.38490370194273,449.0324185166764,448.5845629910354,449.36009263357516
3.720000000000003,-2.0162003520631133,7.76340094933124,21.114312541449248,0.3474878068579468,6.223402171987216,0.0,-0.43644862734960327,6.482890537128926,4.607769682997384,0.08535047018520998,-0.00889812401067867,0.0,459.9718473083193,459.6607147941639,461.547948658795,460.39576364663066
3.780000000000003,-2.0415696077175656,8.156398352111019,21.386658431784298,0.35254255654432054,6.2231238087458,0.0,-0.40913672336000106,6.617234845152454,4.4707207925263095,0.08194119018182137,0.00274813321613912,0.0,406.45127595918075,407.4940574824475,405.30560627492207,405.0055549961027
3.840000000000003,-2.065167230018736,8.558215655703211,21.652787472567027,0.35734892780576466,6.222941783100914,0.0,-0.37744791219045887,6.776769022674925,4.4001512704603165,0.07616006810280473,-0.018284755806627265,0.0,430.3980797815741,428.61386452009106,429.2129210083599,428.72728320265816
3.900000000000003,-2.0867517516533565,8.970224538283103,21.916275697492907,0.36189169079393935,6.221542599526989,0.0,-0.34194493001973514,6.95684019761249,4.382389922669448,0.07480319620771421,-0.03600494424962658,0.0,448.4768459609819,447.0348033374623,447.3841684840857,447.27811981409917
3.960000000000003,-2.105981879618497,9.394170883618484,22.181618450502054,0.36616205738074203,6.2189702394433155,0.0,-0.29887715484912536,7.1745040747333855,4.461380713258878,0.06269436487895859,-0.06241545651935331,0.0,480.89059396641966,478.8843872253541,480.21849134605395,479.3023477409002
4.020000000000002,-2.122870539551841,9.829525280450438,22.447327225016302,0.3694834581241153,6.215074640844804,0.0,-0.26377286678323086,7.3372588437695025,4.395502382324374,0.03366717873158129,-0.07048966417405533,0.0,434.04454689666136,433.3629743363264,435.7805857277566,433.34876392023506
4.080000000000001,-2.137517387443275,10.274994742699604,22.710031119314717,0.3711318352946309,6.210684093140545,0.0,-0.22410025903494268,7.5114603963427635,4.36112465907143,0.01068516496204953,-0.0791731781196431,0.0,445.77597116692397,445.0614683993442,445.56761000797104,443.6844655038417
4.14,-2.1492234808793174,10.733251183074632,22.976800844320056,0.371874120388882,6.206199702530231,0.0,-0.16566907309475168,7.762924800511341,4.529862378890196,0.015546934568050478,-0.06709368333428836,0.0,508.88660097241126,509.74706062639837,509.7997986245247,510.1469973576175
4.199999999999998,-2.1578316039842598,11.204146230491835,23.24757253119927,0.3725745258676634,6.201793946323782,0.0,-0.12092467568453669,7.93320791984138,4.4957478052069035,0.002510126019727617,-0.09075811547629949,0.0,450.5735351056167,448.65139333126274,447.70033548506365,446.637947492476
4.259999999999997,-2.163295942782656,11.686865292062986,23.520593242461707,0.3728775683635295,6.197373974574267,0.0,-0.06079233566901657,8.156655853166455,4.603969555233405,0.009701221931957084,-0.05200966831653525,0.0,492.51374682983976,495.3677371410648,494.4543219500491,494.9838457713052
4.319999999999996,-2.16493948013507,12.183442240981465,23.801451493113927,0.37387940408329357,6.194620948010005,0.0,0.006218408882590457,8.395079071417808,4.756646802632033,0.027922204557428304,-0.03581965269945563,0.0,509.15894195098696,510.31517407219263,509.1198149779531,510.4220252949044
4.379999999999995,-2.1629366495800815,12.692489142381808,24.08693087162306,0.3756149523264112,6.192153962358301,0.0,0.06071065586587524,8.572753360487527,4.758914996282812,0.030860732864628575,-0.0546665362369833,0.0,466.43737225331,464.9618696708485,465.75234866188237,465.98237718955994
4.439999999999993,-2.157742812471248,13.211639531478053,24.371251665427923,0.37774901979291364,6.18888727161487,0.0,0.1126766922449661,8.731979864851935,4.718289712262043,0.0436228089687246,-0.0540052802002922,0.0,452.12794581505193,452.1793165849693,452.3844254046829,453.4117069618966
4.499999999999992,-2.149308230658664,13.740565850094523,24.65379139719561,0.37984667736209765,6.185669985253444,0.0,0.1687246365336592,8.898599807085471,4.699361869728321,0.005583624213557915,-0.05286488480147217,0.0,460.1750749415377,460.2635775094676,461.5994866829922,458.58734358582416
4.559999999999991,-2.137370550142318,14.279752213658936,24.935985077492415,0.3802103111373061,6.182230485973783,0.0,0.229453799585528,9.073720021110688,4.7067269092563055,0.006997816848598773,-0.06820085249382302,0.0,469.14210588023207,467.9473193628195,470.06834947837956,470.17785371949606
4.6199999999999894,-2.1220748551225754,14.828085392484553,25.21542538680424,0.38037485195724763,6.178323929708295,0.0,0.28073179242653923,9.203769228324582,4.608306636583031,-0.0075274484164315255,-0.05955224458418098,0.0,433.89544025451215,434.6178896802383,435.3146430275743,434.0970445759439
4.679999999999988,-2.10310000543415,15.386046059263784,25.49375691699435,0.37973213415344453,6.1750882872373225,0.0,0.35201544094799747,9.394126492142528,4.668752819893439,-0.01799390879781768,-0.04455563508040274,0.0,485.0587603461675,486.1822544082816,487.2614787720961,486.4783097030415
4.739999999999987,-2.080304221034715,15.953560496223833,25.771316200544327,0.3781930205543196,6.1723177471428095,0.0,0.4080851997300351,9.522587346723958,4.5836152704166695,-0.048950577763401636,-0.0496291675498765,0.0,439.78038627991435,439.3585199860718,441.0463864779601,438.4810181227438
4.799999999999986,-2.053876197079162,16.529399000489647,26.04565763736788,0.3753340520255781,6.169383969785326,0.0,0.47309595184548875,9.67127236057346,4.561197207658082,-0.045167368231422964,-0.04746987354153198,0.0,460.4404056526747,460.6098698861611,459.1059009659984,459.4047700842383
4.859999999999984,-2.023326549570075,17.11455712337496,26.320071319746823,0.3724840315650777,6.1671516455999225,0.0,0.5454111314807139,9.833114281078455,4.585710090413697,-0.05262858945598854,-0.022060821467214515,0.0,472.70862545681445,474.6624741485637,476.5428195354567,475.97076774071843
4.919999999999983,-1.9888776446005028,17.707788578704513,26.592182280578935,0.3694583257009354,6.165669836127812,0.0,0.6030522930892069,9.940760406009773,4.485321480525518,-0.04635734079419255,-0.03057173963955747,0.0,434.250891254985,433.53601183031736,432.9615543982036,433.48734785628113
4.979999999999982,-1.9504588185047844,18.308826761787056,26.86214577319366,0.367455360371161,6.163491935739339,0.0,0.6777077982404973,10.093018962650717,4.513210061264229,-0.015416130620428405,-0.05134403919197474,0.0,476.1000025704512,474.5069761287095,473.612980114804,475.9869296830377
5.0399999999999805,-1.9083367187263507,18.91643734618905,27.127464058353244,0.3664175771610605,6.1603358377130775,0.0,0.7266740162106387,10.160558103049887,4.331804915324565,-0.021350072585631805,-0.05524248629498362,0.0,403.96644018860695,403.6125095742373,403.1936936347165,402.6570678240366
